"TCG region",Expansion,"Card number","Card number sorting order","Card name",Rarity,"Card variant","Card language","Card condition",Note,Quantity
International,"Brilliant Stars",013/172,13,"Shaymin V","Holo Rare V","Normal Holo",English,Unspecified,,1
International,"Brilliant Stars",015/172,15,Karrablast,Common,Normal,English,Unspecified,,1
International,"Brilliant Stars",019/172,19,Magmar,Common,Normal,English,Unspecified,,1
International,"Brilliant Stars",023/172,23,Torkoal,Uncommon,Normal,English,Unspecified,,1
International,"Brilliant Stars",024/172,24,Chimchar,Common,Normal,English,Unspecified,,1
International,"Brilliant Stars",032/172,32,Corphish,Common,Normal,English,Unspecified,,2
International,"Brilliant Stars",032/172,32,Corphish,Common,"Reverse Holo",English,Unspecified,,1
International,"Brilliant Stars",039/172,39,Floatzel,Uncommon,Normal,English,Unspecified,,1
International,"Brilliant Stars",041/172,41,Manaphy,Rare,Normal,English,Unspecified,,1
International,"Brilliant Stars",043/172,43,Beartic,Uncommon,Normal,English,Unspecified,,1
International,"Brilliant Stars",053/172,53,Clefairy,Common,Normal,English,Unspecified,,1
International,"Brilliant Stars",055/172,55,Starmie,Uncommon,Normal,English,Unspecified,,1
International,"Brilliant Stars",056/172,56,Mewtwo,Rare,"Trick or Trade 2022",English,Unspecified,,1
International,"Brilliant Stars",059/172,59,Claydol,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Brilliant Stars",060/172,60,Duskull,Common,"Trick or Trade 2022",English,Unspecified,,1
International,"Brilliant Stars",061/172,61,Dusclops,Uncommon,Normal,English,Unspecified,,1
International,"Brilliant Stars",061/172,61,Dusclops,Uncommon,"Trick or Trade 2022",English,Unspecified,,1
International,"Brilliant Stars",062/172,62,Dusknoir,"Rare Holo","Trick or Trade 2022",English,Unspecified,,1
International,"Brilliant Stars",063/172,63,Chimecho,Common,Normal,English,Unspecified,,2
International,"Brilliant Stars",066/172,66,Sigilyph,Uncommon,Normal,English,Unspecified,,1
International,"Brilliant Stars",070/172,70,Milcery,Common,Normal,English,Unspecified,,1
International,"Brilliant Stars",081/172,81,Sawk,Common,Normal,English,Unspecified,,2
International,"Brilliant Stars",082/172,82,Golett,Common,Normal,English,Unspecified,,1
International,"Brilliant Stars",084/172,84,Grimer,Common,Normal,English,Unspecified,,1
International,"Brilliant Stars",086/172,86,Sneasel,Common,Normal,English,Unspecified,,1
International,"Brilliant Stars",086/172,86,Sneasel,Common,"Reverse Holo",English,Unspecified,,1
International,"Brilliant Stars",087/172,87,Weavile,Uncommon,Normal,English,Unspecified,,1
International,"Brilliant Stars",089/172,89,Spiritomb,Common,Normal,English,Unspecified,,1
International,"Brilliant Stars",092/172,92,Impidimp,Common,Normal,English,Unspecified,,1
International,"Brilliant Stars",093/172,93,Morgrem,Uncommon,Normal,English,Unspecified,,2
International,"Brilliant Stars",094/172,94,Grimmsnarl,Rare,Normal,English,Unspecified,,1
International,"Brilliant Stars",101/172,101,Escavalier,Rare,Normal,English,Unspecified,,1
International,"Brilliant Stars",102/172,102,Klink,Common,Normal,English,Unspecified,,1
International,"Brilliant Stars",103/172,103,Klang,Uncommon,Normal,English,Unspecified,,1
International,"Brilliant Stars",108/172,108,Gabite,Uncommon,Normal,English,Unspecified,,1
International,"Brilliant Stars",110/172,110,Axew,Common,Normal,English,Unspecified,,1
International,"Brilliant Stars",115/172,115,Farfetch'd,Common,Normal,English,Unspecified,,1
International,"Brilliant Stars",118/172,118,Staravia,Uncommon,Normal,English,Unspecified,,1
International,"Brilliant Stars",119/172,119,Staraptor,Rare,Normal,English,Unspecified,,1
International,"Brilliant Stars",119/172,119,Staraptor,Rare,"Reverse Holo",English,Unspecified,,1
International,"Brilliant Stars",120/172,120,Bidoof,Common,Normal,English,Unspecified,,1
International,"Brilliant Stars",121/172,121,Bibarel,"Rare Holo",Non-holo,English,Unspecified,,2
International,"Brilliant Stars",124/172,124,Minccino,Common,Normal,English,Unspecified,,1
International,"Brilliant Stars",126/172,126,Tornadus,Rare,"Reverse Holo",English,Unspecified,,1
International,"Brilliant Stars",132/172,132,"Boss's Orders","Rare Holo",Non-holo,English,Unspecified,,3
International,"Brilliant Stars",135/172,135,"Choice Belt",Uncommon,Normal,English,Unspecified,,3
International,"Brilliant Stars",139/172,139,"Fresh Water Set",Uncommon,Normal,English,Unspecified,,1
International,"Brilliant Stars",139/172,139,"Fresh Water Set",Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Brilliant Stars",142/172,142,"Hunting Gloves",Uncommon,Normal,English,Unspecified,,1
International,"Brilliant Stars",148/172,148,"Roseanne's Backup",Uncommon,Normal,English,Unspecified,,1
International,"Brilliant Stars",150/172,150,"Ultra Ball",Uncommon,Normal,English,Unspecified,,3
International,"Brilliant Stars",164/172,164,"Flygon V","Rare Ultra","Normal Holo",English,Unspecified,,1
International,"Fusion Strike",001/264,1,Caterpie,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",006/264,6,"Breloom V","Holo Rare V","Normal Holo",English,Unspecified,,2
International,"Fusion Strike",007/264,7,Pansage,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",009/264,9,Sewaddle,Common,"Reverse Holo",English,Unspecified,,1
International,"Fusion Strike",015/264,15,Virizion,Rare,"Reverse Holo",English,Unspecified,,1
International,"Fusion Strike",016/264,16,Phantump,Common,"Trick or Trade 2022",English,Unspecified,,1
International,"Fusion Strike",018/264,18,Grubbin,Common,"Reverse Holo",English,Unspecified,,1
International,"Fusion Strike",019/264,19,Dewpider,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",029/264,29,Vulpix,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",030/264,30,Ninetales,Uncommon,Normal,English,Unspecified,,1
International,"Fusion Strike",032/264,32,Growlithe,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",047/264,47,Sizzlipede,Common,"Reverse Holo",English,Unspecified,,1
International,"Fusion Strike",050/264,50,Shellder,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",055/264,55,Totodile,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",063/264,63,Marshtomp,Uncommon,Normal,English,Unspecified,,1
International,"Fusion Strike",067/264,67,Gorebyss,Rare,Normal,English,Unspecified,,1
International,"Fusion Strike",068/264,68,Panpour,Common,"Reverse Holo",English,Unspecified,,1
International,"Fusion Strike",069/264,69,Simipour,Uncommon,Normal,English,Unspecified,,1
International,"Fusion Strike",070/264,70,Basculin,Common,"Reverse Holo",English,Unspecified,,1
International,"Fusion Strike",080/264,80,Chewtle,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",083/264,83,Barraskewda,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Fusion Strike",085/264,85,Frosmoth,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Fusion Strike",087/264,87,Voltorb,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",089/264,89,Plusle,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",093/264,93,Luxray,Rare,"Reverse Holo",English,Unspecified,,1
International,"Fusion Strike",095/264,95,Tynamo,Common,Normal,English,Unspecified,,2
International,"Fusion Strike",106/264,106,Toxel,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",109/264,109,Morpeko,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",125/264,125,Sandygast,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",140/264,140,Gligar,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",142/264,142,Makuhita,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",150/264,150,Stufful,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",151/264,151,Bewear,Uncommon,Normal,English,Unspecified,,1
International,"Fusion Strike",152/264,152,Clobbopus,Common,Normal,English,Unspecified,,2
International,"Fusion Strike",155/264,155,Falinks,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",159/264,159,"Galarian Zigzagoon",Common,Normal,English,Unspecified,,1
International,"Fusion Strike",160/264,160,"Galarian Linoone",Uncommon,Normal,English,Unspecified,,1
International,"Fusion Strike",161/264,161,"Galarian Obstagoon","Rare Holo","Reverse Holo",English,Unspecified,,1
International,"Fusion Strike",163/264,163,Sharpedo,Uncommon,Normal,English,Unspecified,,1
International,"Fusion Strike",170/264,170,Zorua,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",171/264,171,Zoroark,Uncommon,Normal,English,Unspecified,,1
International,"Fusion Strike",172/264,172,Vullaby,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",182/264,182,Skarmory,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",188/264,188,Meltan,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",191/264,191,Cufant,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",192/264,192,Copperajah,Uncommon,Normal,English,Unspecified,,1
International,"Fusion Strike",197/264,197,Goodra,Rare,Normal,English,Unspecified,,1
International,"Fusion Strike",199/264,199,Meowth,Common,Normal,English,Unspecified,,3
International,"Fusion Strike",200/264,200,Persian,Uncommon,Normal,English,Unspecified,,1
International,"Fusion Strike",204/264,204,Kangaskhan,Rare,Normal,English,Unspecified,,2
International,"Fusion Strike",205/264,205,Eevee,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",212/264,212,Buneary,Common,Normal,English,Unspecified,,1
International,"Fusion Strike",213/264,213,Lopunny,Uncommon,Normal,English,Unspecified,,2
International,"Fusion Strike",225/264,225,"Battle VIP Pass",Uncommon,Normal,English,Unspecified,,3
International,"Fusion Strike",228/264,228,Cook,Uncommon,Normal,English,Unspecified,,1
International,"Fusion Strike",231/264,231,Crossceiver,Uncommon,Normal,English,Unspecified,,1
International,"Fusion Strike",237/264,237,"Quick Ball",Uncommon,Normal,English,Unspecified,,2
International,"Fusion Strike",242/264,242,"Skaters' Park",Uncommon,Normal,English,Unspecified,,1
International,Celebrations,001/025,1,Ho-Oh,Rare,"Normal Holo",English,Unspecified,,5
International,Celebrations,002/025,2,Reshiram,Rare,"Normal Holo",English,Unspecified,,2
International,Celebrations,003/025,3,Kyogre,Rare,"Normal Holo",English,Unspecified,,6
International,Celebrations,004/025,4,Palkia,Rare,"Normal Holo",English,Unspecified,,5
International,Celebrations,005/025,5,Pikachu,"Rare Holo","Normal Holo",English,Unspecified,,2
International,Celebrations,006/025,6,"Flying Pikachu V","Holo Rare V","Normal Holo",English,Unspecified,,2
International,Celebrations,007/025,7,"Flying Pikachu VMAX","Holo Rare VMAX","Normal Holo",English,Unspecified,,1
International,Celebrations,008/025,8,"Surfing Pikachu V","Holo Rare V","Normal Holo",English,Unspecified,,1
International,Celebrations,009/025,9,"Surfing Pikachu VMAX","Holo Rare VMAX","Normal Holo",English,Unspecified,,1
International,Celebrations,010/025,10,Zekrom,Rare,"Normal Holo",English,Unspecified,,4
International,Celebrations,011/025,11,Mew,"Rare Holo","Normal Holo",English,Unspecified,,4
International,Celebrations,012/025,12,Xerneas,Rare,"Normal Holo",English,Unspecified,,4
International,Celebrations,013/025,13,Cosmog,Rare,"Normal Holo",English,Unspecified,,8
International,Celebrations,014/025,14,Cosmoem,Rare,"Normal Holo",English,Unspecified,,7
International,Celebrations,015/025,15,Lunala,"Rare Holo","Normal Holo",English,Unspecified,,4
International,Celebrations,016/025,16,"Zacian V","Holo Rare V","Normal Holo",English,Unspecified,,2
International,Celebrations,017/025,17,Groudon,Rare,"Normal Holo",English,Unspecified,,4
International,Celebrations,018/025,18,"Zamazenta V","Holo Rare V","Normal Holo",English,Unspecified,,1
International,Celebrations,019/025,19,Yveltal,Rare,"Normal Holo",English,Unspecified,,5
International,Celebrations,020/025,20,Dialga,Rare,"Normal Holo",English,Unspecified,,4
International,Celebrations,021/025,21,Solgaleo,"Rare Holo","Normal Holo",English,Unspecified,,1
International,Celebrations,022/025,22,Lugia,Rare,"Normal Holo",English,Unspecified,,2
International,Celebrations,023/025,23,"Professor's Research","Rare Holo","Normal Holo",English,Unspecified,,3
International,Celebrations,024/025,24,"Professor's Research","Rare Ultra","Normal Holo",English,Unspecified,,1
International,Celebrations,2/102,26,Blastoise,,"Normal Holo",English,Unspecified,,1
International,Celebrations,15/102,28,Venusaur,,"Normal Holo",English,Unspecified,,1
International,Celebrations,24,30,"_'s Pikachu",,"Normal Holo",English,Unspecified,,1
International,Celebrations,8/82,31,"Dark Gyarados",,"Normal Holo",English,Unspecified,,1
International,Celebrations,15/82,32,"Here Comes Team Rocket!",,"Normal Holo",English,Unspecified,,1
International,Celebrations,15/132,33,"Rocket's Zapdos",,"Normal Holo",English,Unspecified,,1
International,Celebrations,20/111,34,Cleffa,,"Normal Holo",English,Unspecified,,1
International,Celebrations,86/109,37,"Rocket's Admin.",,"Normal Holo",English,Unspecified,,1
International,Celebrations,109/111,42,"Luxray GL LV.X",,"Normal Holo",English,Unspecified,,1
International,Celebrations,145/147,43,"Garchomp C LV.X",,"Normal Holo",English,Unspecified,,1
International,Celebrations,60/145,50,"Tapu Lele-GX",,"Normal Holo",English,Unspecified,,1
International,"Evolving Skies",044/203,44,Bergmite,Common,Normal,English,Unspecified,,1
International,"Evolving Skies",049/203,49,Pikachu,Common,"Trick or Trade 2022",English,Unspecified,,1
International,"Evolving Skies",063/203,63,"Galarian Articuno","Rare Holo",Non-holo,English,Unspecified,,2
International,"Evolving Skies",067/203,67,Sableye,Common,Normal,English,Unspecified,,1
International,"Evolving Skies",076/203,76,Pumpkaboo,Common,Normal,English,Unspecified,,1
International,"Evolving Skies",076/203,76,Pumpkaboo,Common,"Trick or Trade 2022",English,Unspecified,,1
International,"Evolving Skies",077/203,77,Gourgeist,Rare,"Trick or Trade 2022",English,Unspecified,,2
International,"Evolving Skies",080/203,80,Marshadow,"Rare Holo","Trick or Trade 2023",English,Unspecified,,3
International,"Evolving Skies",110/203,110,"Rayquaza V","Holo Rare V","Normal Holo",English,Unspecified,,1
International,"Evolving Skies",125/203,125,Eevee,Common,Normal,English,Unspecified,,1
International,"Evolving Skies",140/203,140,Talonflame,Rare,Normal,English,Unspecified,,1
International,"Chilling Reign",001/198,1,Weedle,Common,Normal,English,Unspecified,,3
International,"Chilling Reign",002/198,2,Kakuna,Uncommon,Normal,English,Unspecified,,1
International,"Chilling Reign",002/198,2,Kakuna,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Chilling Reign",004/198,4,Ledyba,Common,Normal,English,Unspecified,,1
International,"Chilling Reign",005/198,5,Ledian,Uncommon,Normal,English,Unspecified,,1
International,"Chilling Reign",006/198,6,Heracross,Common,Normal,English,Unspecified,,2
International,"Chilling Reign",011/198,11,Deerling,Common,Normal,English,Unspecified,,2
International,"Chilling Reign",012/198,12,Sawsbuck,Rare,"Reverse Holo",English,Unspecified,,1
International,"Chilling Reign",013/198,13,Bounsweet,Common,Normal,English,Unspecified,,2
International,"Chilling Reign",014/198,14,Steenee,Uncommon,Normal,English,Unspecified,,1
International,"Chilling Reign",015/198,15,Tsareena,Rare,Normal,English,Unspecified,,1
International,"Chilling Reign",015/198,15,Tsareena,Rare,"Reverse Holo",English,Unspecified,,1
International,"Chilling Reign",016/198,16,Grookey,Common,Normal,English,Unspecified,,1
International,"Chilling Reign",017/198,17,Thwackey,Uncommon,Normal,English,Unspecified,,1
International,"Chilling Reign",017/198,17,Thwackey,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Chilling Reign",022/198,22,"Castform Sunny Form",Common,Normal,English,Unspecified,,1
International,"Chilling Reign",023/198,23,Larvesta,Common,Normal,English,Unspecified,,4
International,"Chilling Reign",024/198,24,Volcarona,Rare,"Reverse Holo",English,Unspecified,,1
International,"Chilling Reign",026/198,26,Scorbunny,Common,Normal,English,Unspecified,,1
